Combined Vectors
16780
14665
17908
15180
17075
12820
17576
15266
17263
11880
15923
14915
14195
16419
15108
16247
17112
19319
17224
17208
16424
17988
18700
16987
15016
14223
13623
17675
14106
15372
14071
19909
14070
17631
13941
14751
13699
16676
15300
18039
15103
17411
16412
19595
17567
18855
15975
17299
16196
15739
18619
15980
14128
14012
17031
14491
17383
13547
15755
16140
16463
13579
15748
15579
16160
17315
18635
16775
16807
16348
19479
16012
15998
13904
16392
16019
15008
14364
13951
14567
15847
18255
16286
15863
14735
17508
15627
14760
15651
16200
15387
18396
15260
16523
15964
18064
17318
16071
14942
14332
14779
13948
14679
15544
15652
15156
15396
16956
17003
14752
17351
14727
17747
14995
16688
15995
17071
16708
17375
16864
15756
18684
14939
17460
17020
14691
14860
13897
14023
15860
13726
16860
13600
17139
17519
18115
13754
15407
16055
15163
16276
16012
14919
17180
16736
18847
18047
17080
15784
15171
18068
17196
17030
12224
15456
14123
18160
17968
15835
14864
16899
18832
16230
18524
15684
15953
15251
15388
13254
16572
12640
18692
15723
18310
12103
16227
16088
14376
18149
14787
15547
13256
18315
13877
15572
13711
17675
14723
19300
15111
16711
14739
17588
12807
15885
17248
16520
16795
17181
18827
15983
18884
15403
16482
15683
15083
14556
16444
15624
14979
16171
14023
16331
15908
17996
14959
16220
11611
17996
15202
18392
13807
18209
15210
16018
18640
17143
18843
14684
16485
14739
18495
14331
17539
14224
16927
14692
19532
14079
16636
15551
17344
16195
16488
13997
14244
14436
14536
16079
15687
15876
17702
17395
19131
16396
17523
14440
15416
15675
17783
13599
16397
15393
17676
14776
17883
17248
17168
17843
18592
15317
16144
16764
15591
16792
17124
15336
17087
16710
17419
17759
15236
16139
15951
17755
13392
13972
14112
15964
15532
16335
15211
14345
17695
17315
16100
17408
14028
14743
16245
17936
18332
16203
16235
15831
18412
16380
17764
14009
13739
15000
16956
16084
11658
15427
14525
16140
15580
17787
15836
17156
16740
18013
15535
17814
14109
16479
17503
18328
18175
17264
16956
14463
18860
13880
15772
12247
15851
12177
16523
14863
14390
14448
18084
15305
19884
15115
17496
15167
20587
16899
15844
17932
13560
17176
16640
18452
14612
15196
15267
14248
16492
13211
13892
14240
15639
15020
14431
15348
16203
17491
19303
15379
16216
16638
17701
16975
15455
15747
12470
19024
17740
17299
13875
18004
12372
18193
15460
16363
11931
16964
13908
16912
15587
17107
16456
20251
18323
17852
16032
17403
16587
15187
16387
13491
15209
13820
14820
15991
14004
13431
15935
15944
17427
13933
13819
13845
15400
16515
15816
18148
17003
17863
19460
17640
17596
15553
17960
13480
16414
16047
15432
14444
16731
15052
15303
16808
16096
14776
17381
15288
16356
14936
18256
13884
16568
15022
14872
16807
18355
16812
16068
17428
16292
14822
14823
13724
14140
17506
15723
16658
17620
17836
15016
17040
16440
18039
15607
15716
16892
16701
16103
15891
17239
17879
15512
16323
18563
15251
14891
15143
15735
13874
17876
14580
14911
16908
15076
17716
16765
16420
13670
16719
14539
18439
15008
16643
14431
17979
15860
18716
14563
18662
13812
17993
15388
14683
17131
15335
16784
14026
16590
14335
18935
15228
19236
15159
16512
14317
16552
13783
17294
14439
16219
16044
17752
13509
18268
15580
15755
13931
18367
13194
15150
14834
19163
14096
17839
16704
19495
15075
18843
13435
14591
14207
19188
14492
15855
15476
17035
14175
15764
17348
15715
16132
17583
16766
14928
13868
17635
15463
19396
12751
17476
15463
18243
15271
17995
12320
16512
14643
14900
15158
15584
15235
18083
19316
15659
14800
17515
16178
16947
14752
17319
15420
16803
15516
20015
13659
15783
15155
17184
15689
16304
14078
13306
15131
18916
16979
13843
16964
17300
18704
16556
17475
17036
15412
16715
15975
16806
15644
17479
13979
14280
13684
18214
15451
15784
15432
16116
16788
15560
17668
17539
16511
15480
18161
18563
16087
14996
14272
16611
15168
17096
14355
14584
14303
17395
14839
16380
14781
15567
14596
15943
14639
16412
17622
19607
16595
18399
16164
16805
18140
16831
15407
16683
15953
15012
14215
14923
13947
13684
19227
14939
16835
14632
19391
17240
17295
15931
17719
15724
15734
18739
17167
17483
17900
16868
16376
11948
14984
14160
16599
11643
17143
15005
16868
15551
17907
14024
16851
16519
19168
16496
16051
16672
16532
16292
17133
15751
16432
14392
17443
13331
16468
12184
17268
14384
19156
14588
18100
14376
17140
18004
15767
14508
16404
17415
16447
15639
14817
16392
16262
14991
15468
14015
16467
15207
18276
11419
14509
15635
17452
15762
16123
16227
17103
18134
17752
18749
16215
16324
15317
16963
14763
12671
16700
16091
15882
15513
17134
16511
15307
15107
15543
14751
16891
18692
16907
16420
18115
19079
14431
17879
16672
17223
15983
15832
15272
16068
16100
15667
16100
15824
16992
15863
16608
15376
16812
17655
14664
18279
14488
17347
14760
19301
15428
18424
14691
16343
14716
18844
15360
16544
14532
14268
14211
16687
16340
17827
14131
14856
12780
17685
16435
16400
13052
17547
17188
17100
16328
17232
16364
13445
16903
15062
15828
12952
18017
17700
16169
15231
15991
18315
16132
18235
15375
15148
14024
18000
16408
14752
17611
17341
17509
14235
17064
17288
16511
14367
16443
14549
16686
16475
18036
15179
15876
16462
17282
16579
17500
14532
16503
13909
15736
14927
18117
14300
18768
15319
17007
14748
17172
14572
18659
14372
18155
15896
19879
16747
18019
15451
17608
16895
17635
14415
15591
13641
14873
17362
16739
14147
17064
15655
17620
14444
17032
15187
15707
13616
18307
17383
16760
16902
18932
18235
15412
14207
15992
17184
13883
14324
15463
16388
16423
17111
14984
13827
16212
18187
16444
16120
17699
16744
14264
16951
16008
17650
14439
17009
14587
15392
14377
16719
14264
15516
16488
16736
14292
15908
17796
17808
17051
17672
17044
17183
15624
17436
12320
16779
15715
16725
15484
17159
14027
18072
12627
14481
15210
15539
13903
16653
17030
16328
18087
18615
18315
17827
14780
17708
18164
15348
13376
16702
16832
17188
14316
14508
13483
15923
16743
15386
13219
15824
17603
15848
17435
16395
18408
17992
17556
18156
16598
18432
15485
17435
14199
13068
15793
14965
17916
13621
16807
14915
17681
15118
15815
13255
15759
17739
17967
17740
16440
16723
17793
19188
18348
16632
13668
14463
14468
15796
14558
15239
16575
14595
15142
16464
16572
12412
18220
16375
17063
15472
18051
18469
17124
16812
15776
15351
15412
15695
15592
17755
16903
16763
15628
14887
15823
14392
17668
15488
18764
16677
15593
16509
16548
15756
14673
17635
17360
15295
16515
15291
15779
16627
16504
16252
16716
13447
16623
16976
13443
15923
18946
17705
14435
15282
16511
18709
18892
17493
18136
15712
16733
17987
17099
12827
16811
17388
18963
14463
13135
13739
15088
16295
17720
15888
16772
16876
19036
15799
16781
14052
16651
14855
18647
16504
18878
14083
17026
15447
17728
13067
17904
19043
17348
16932
17036
16036
14424
15600
15219
17935
17433
16092
16083
16183
17348
15535
17488
12472
18042
13599
17596
14832
19895
13632
16336
14739
16867
15304
16515
16243
14276
14315
17307
15906
17143
14035
18417
13635
16119
16711
19573
14319
15184
16091
16412
15119
19115
14696
17751
13900
16496
17504
18421
14698
17438
13091
16682
15507
19396
13824
17999
14692
18292
15116
16023
15555
17531
14030
16055
15974
18391
15806
19079
16508
17720
15354
18395
14964
16188
14800
13880
15968
17151
16451
16037
16524
16416
18955
15471
15102
15988
15827
16540
17308
15215
14112
16896
17050
16254
18627
16080
15117
14996
15363
15800
15396
14179
16196
17615
17659
16574
17543
15351
15847
17336
16635
16747
16243
16863
17757
14791
18107
20045
18652
13701
14820
13279
15907
13743
17604
13979
15503
16227
16575
17891
16329
16852
18488
16303
16156
15484
17396
15868
18463
16677
15860
17232
16799
17783
15956
13427
13454
17051
14279
17219
16563
16448
13503
18679
16395
15792
17424
16571
17251
16943
15779
14788
15864
15319
15084
15943
14234
17440
16683
17532
14024
16151
12630
18644
12700
18532
16684
20408
19063
18756
15268
15363
17416
16727
16269
15703
15770
18504
14567
16420
13647
17099
12188
18563
13405
15707
11776
16943
14880
18468
17251
17759
17108
16507
18368
17896
15640
15363
16215
15367
13676
17687
15955
16681
15627
15744
13357
17508
14605
18216
13940
15851
17173
18599
17016
15732
16163
16967
18770
19144
16972
15731
14900
16795
13316
16024
12258
19334
15459
17864
15435
18036
13723
16864
16035
16299
15260
15692
16460
15615
19368
15574
17948
14995
14464
14212
15835
15972
12979
16131
13932
16810
14515
17563
16343
16888
15432
15703
16956
16076
17565
14459
16363
17648
18836
17403
17856
15275
19371
14720
12483
15032
14296
16576
16084
16559
15512
17156
17680
16311
17107
16372
15840
15391
17991
15974
18324
16510
19444
15784
15804
15229
17764
13752
14368
13612
15744
13387
17024
14843
16559
13900
15672
14520
18461
14560
16623
15279
16440
16987
17715
14484
15155
18092
19227
15126
15912
15227
18211
14064
17035
14811
16643
12873
16162
13320
18609
14552
19387
15372
17916
15684
17791
14975
16287
16351
18293
15499
17817
18252
17583
14336
15867
13346
18228
14711
18354
12883
17699
15068
20523
15027
16136
17860
17322
15052
13483
15423
15256
16643
18212
17052
15583
13455
17363
15412
17172
16707
18420
14456
17423
14872
17075
14883
17804
16324
17147
15355
15232
15611
13883
16344
12858
17899
14943
16135
17804
13431
17291
18132
17347
12439
18519
16620
18423
14749
16028
13036
17296
15172
15411
17928
15396
16914
14196
16092
13511
16439
16788
17622
17180
16363
17233
16955
19524
16516
15726
13229
16915
16447
14868
16323
15399
15839
14422
15660
14936
17132
15908
18327
16175
16332
16575
15133
16604
17816
18391
13964
16120
17188
16471
15951
15607
17739
11695
15442
11844
17187
13380
19612
14532
17584
13895
18123
17891
18740
16299
18016
17271
19188
17264
17376
15971
15704
15191
19360
14051
16119
13102
17092
12295
16486
14362
18295
16564
17232
14900
17059
18223
17740
15699
15431
16181
16843
16491
15506
15901
15555
15032
16999
15708
16197
14044
13928
15279
17955
15088
14415
17800
16844
18703
15147
17075
14847
16236
16440
18987
14030
16268
15222
16848
16036
15503
15847
15252
13704
15116
13739
16227
15596
18868
16469
18216
17028
18331
17212
17832
14859
15931
14884
17379
18140
16675
13987
16643
17079
15127
14907
15867
14916
14811
15868
15292
15012
17965
16656
17667
16820
17217
18984
18500
15251
14763
15279
14012
15000
13471
17752
14527
17604
16491
18239
13403
16572
15976
17647
14114
15446
16288
18000
18135
17595
17991
16764
16685
16831
14580
16980
15220
15843
15847
15707
14232
16057
15668
16908
14197
15331
14504
17251
15956
17256
16067
17844
17605
18811
17726
17391
14255
15531
15175
19148
12786
15611
13087
15572
14987
18552
14343
15815
15607
18639
14923
16752
12703
14996
