Combined Vectors
18732
18031
21636
16540
16956
13824
16936
13087
17513
14823
19043
20592
19323
16819
11786
17920
19823
16504
9207
16584
18904
20324
11876
14679
20428
16756
16404
14083
12296
17524
15260
15671
16023
15576
19928
18180
16815
15859
21268
16532
13968
8579
16503
17767
14941
15123
14582
22932
18556
16263
13219
17935
13959
15947
16555
15515
14359
17491
17047
17120
17640
18035
17883
12332
17340
14119
17895
15812
21299
15379
19387
16023
20339
12887
12724
15448
15982
16039
12660
11483
16771
21923
16077
18059
17643
15380
15243
17179
12868
19759
13387
20568
15223
19060
14324
19339
12439
15188
16025
15572
19845
16664
18951
14804
19892
17284
17915
19232
14248
11586
16683
12829
17140
13032
18976
18190
16155
16540
18606
15098
14219
16567
14454
14579
17315
15932
15047
18235
17763
16023
13927
15723
14898
18203
16692
11468
12844
19537
19812
14936
15203
16711
18094
18355
11849
18452
17288
18187
15781
18691
17779
16907
17072
18207
11147
15111
12195
18099
13452
19824
17148
18342
17012
14919
19612
12171
17504
10654
15198
14843
14735
14951
19767
20075
20295
15175
19528
14711
14708
13656
16059
14700
12840
16436
16884
21707
15443
14872
15323
17515
14092
11236
13283
18964
16971
19748
15144
18835
16863
20171
15951
12107
12532
13231
15051
15692
13837
17299
19972
18395
15199
15288
13580
16862
14540
14377
12748
19204
15632
16692
14876
18971
19056
15012
9752
16540
18307
13447
18396
14748
19116
19204
17064
14501
19598
15291
17808
14568
16571
13214
17396
14587
15597
15984
17920
17492
13935
15127
15333
18472
16251
20219
13651
17908
15847
20836
16563
14464
16556
21001
15519
17806
11367
15446
18931
17756
15038
15932
14086
17731
16350
10507
15623
17568
18248
18296
13930
20567
18567
20260
12199
15911
19163
17455
17095
9788
16571
19918
19556
14815
14797
14931
16024
11095
15331
10956
17827
16683
20387
18236
18548
20235
18891
15136
14043
16611
17852
19311
13040
14780
18096
21935
15992
17536
12755
20787
11531
17351
13198
16283
21533
17541
18539
16808
18104
20115
13791
16034
13692
15680
19412
12139
20700
15136
19783
12691
16976
14988
19504
14454
14882
14233
16815
21027
19683
16691
16611
19779
20436
12285
14867
17219
16903
17632
13804
16955
20068
18824
13584
16104
13276
20468
15552
17435
11099
18356
20556
15032
13492
16736
16520
17507
13393
15540
14808
14547
15340
14492
16043
14846
24552
14672
17096
11539
14123
15224
14155
11800
15004
20699
12700
13839
15592
18471
19916
16245
14706
12659
14995
18318
14780
19272
17411
19436
20787
17555
15112
13768
18579
16198
14247
12880
22788
17713
19747
15584
16908
16141
21196
14796
12559
17316
15756
16624
15671
16211
16720
19867
17076
14860
10519
15996
13208
16356
12534
20201
19749
22359
15903
15003
18755
16649
15631
10280
16807
18596
19030
16856
14431
13964
22275
12992
16348
8911
18992
15231
16914
14660
22067
19603
18124
18446
14997
15436
15951
13102
12330
14891
16828
18100
17219
19767
11783
21487
16700
12835
12247
18688
19322
13427
16552
15968
19508
20703
18472
18519
15351
17979
14911
15920
15804
15583
19855
17199
17068
17275
16490
21884
14075
13988
14276
17596
15451
18500
15625
14703
21924
16840
13501
14568
17499
17883
13696
15144
15228
13775
17467
15775
19411
17076
17695
11641
17943
12228
12043
16047
17299
18203
14408
17108
18886
16040
16011
16968
15571
17320
12952
16779
13131
17875
15091
23411
14331
18689
14132
17566
11833
16051
21536
17367
17990
18304
18273
20851
15503
13151
16853
17472
17568
14168
15752
15604
20663
14972
17292
17339
18367
16723
15500
17984
16035
18868
15991
17018
17311
18248
20000
