Combined Vectors
17716
12439
12654
18971
12499
18046
20320
19051
21864
17307
19508
15516
16719
11760
16179
17160
12988
14169
12387
20004
17852
15024
18732
19332
16460
15047
11335
16672
14116
17989
14734
18427
15234
18897
12703
16280
16212
17379
16167
18900
16496
13204
16763
17903
16984
13468
15748
18244
16704
12799
12444
18619
21611
16860
14771
14124
16775
15739
19587
12604
16983
14003
17244
17344
18475
18580
15926
16627
19924
11986
16467
16056
15663
14186
14238
20235
19867
17360
14645
17083
18771
19836
14056
13715
17656
17051
16212
19523
16835
17228
15287
15676
13655
9405
12052
18456
14490
14915
14572
18724
15092
16486
12943
15588
15159
15079
13692
14760
21572
16131
18364
17743
16223
16813
20099
10746
12340
13404
17043
16427
14708
14359
20639
16976
21577
15316
15667
14668
19447
13316
19323
18040
16947
17516
13427
19592
14243
23219
14436
10789
12572
18571
20800
15912
18039
17364
20096
16623
16175
13496
12744
21603
13382
14732
15076
21207
18995
17920
15445
17183
18223
15892
13800
14127
14432
16243
17495
12475
17825
18131
19679
12415
15256
14603
16404
13136
15440
13276
17643
18743
18636
15656
13555
16915
18332
14241
13964
11175
15487
15231
18920
13803
17036
14079
18580
15708
11524
18436
15479
17460
13007
19036
18668
19467
13675
18500
13092
17080
15751
13648
13239
15422
16147
17275
12511
16371
21404
15100
10132
13608
19320
19083
13259
16339
16256
21068
19363
15766
17764
13992
19919
13703
17407
12271
14262
18700
14495
16447
15462
14916
19108
13499
13334
16391
13668
15576
16085
14688
18352
21352
14488
17127
17356
20239
16166
18133
15047
16710
16757
20091
12730
14571
14635
18559
17903
11286
10149
15628
18096
16492
10348
19873
16378
19516
15148
14484
17271
13961
17524
9404
21003
14259
14091
17679
14438
15548
16432
20215
15967
11876
16163
12849
19436
13226
19036
14831
18483
18940
11823
12348
15660
16560
18527
16571
18564
19643
15400
17907
15083
16948
17040
17511
13119
16972
12453
14856
14288
15632
16399
19524
18320
15077
15328
16071
15379
14176
15532
18807
17811
19046
16320
16152
12884
15768
14872
13060
12144
16476
18527
12719
18660
14343
19407
19515
18172
9992
18552
14848
14761
13188
15355
15501
18679
17516
17979
14543
13124
15799
14792
13135
13101
15838
19100
15817
15771
13856
20460
14403
18621
15477
16262
17588
14510
18067
14670
19543
18955
17059
14860
12972
18684
15212
12543
12388
13251
17095
16547
15368
15199
15828
19131
15152
15023
13538
17099
16708
19591
16263
17016
18223
16460
13931
16702
17336
13707
13932
15848
11219
20031
18003
19145
13675
20728
13988
18619
12255
12659
15984
15188
20291
13276
17488
17524
14051
17812
12900
21039
12547
18020
15251
12591
16211
18262
18376
12230
20407
15011
15604
17644
11255
14643
19803
20965
18648
17155
16530
18607
15712
17287
14902
15384
15877
15583
15335
16087
19707
18228
14129
15163
15367
17843
14512
14829
12003
16760
16196
17332
16627
21183
17395
21227
12912
14372
14357
17724
16939
15155
12702
16952
20117
15191
14588
9567
20739
14220
13245
13839
16518
19720
13311
16563
17239
15851
17219
14859
12407
12038
17519
11688
16856
12395
22024
18760
18903
13985
15880
16812
16159
12375
17531
13318
19859
20039
16572
18831
15387
19987
14452
13151
13500
18132
15327
15503
13948
16387
20219
18752
11603
15564
15382
18359
14367
14816
12716
17728
21063
18876
15051
18811
20615
17464
12324
14939
15174
17041
17152
15099
16916
16620
20252
17529
10373
14697
17499
16103
17701
9344
19632
16791
22303
14991
16856
15427
16548
19647
9179
14000
16983
17728
15072
12528
23320
14644
17580
15063
14912
17044
14392
19523
11936
17915
20312
20620
14564
14365
19031
19631
13603
14407
13720
16250
15138
18448
15936
16356
14683
18391
12592
13263
14847
16847
14688
15100
15292
21187
15831
13454
17264
13308
18363
16851
17036
13077
19387
16851
18659
16646
16777
16524
16403
14467
12020
14916
15228
16441
15671
17445
16408
19825
17892
14595
15636
11939
20982
16877
13527
14811
19843
19600
15824
16715
12539
22256
14911
15383
13128
18756
14503
18623
12667
18923
16459
15812
17367
13219
14800
17156
15248
17692
14469
20715
20500
18543
17364
18531
16828
17459
13215
12055
15458
17787
14231
14515
15359
14156
20176
16067
16867
13660
17140
16067
18544
14287
16486
15210
19892
17580
16994
15028
17384
13956
16735
11778
17371
19395
12535
18780
16098
19412
17464
15636
14097
13908
16027
14464
15625
16484
15518
21272
14343
18831
15475
15479
16351
15880
16683
12147
18424
18474
17002
18048
16225
19836
15323
14964
12947
17215
14535
14828
17481
15500
19421
17273
18718
15476
16462
13877
20904
12859
14928
16164
19168
19412
17538
14130
19554
17323
17782
12960
12616
14835
19236
16721
17875
19059
19875
13603
15388
15535
15243
14772
14732
13728
13167
20923
16812
15659
16480
17448
15743
14843
11951
13919
13000
15259
16656
16975
21903
16104
18183
15067
15047
13237
19992
16477
16141
12943
19424
17100
15696
15828
19372
15328
17779
14659
13053
14179
15519
15636
19108
13933
20723
15763
18678
15557
17016
15207
17628
16185
16280
18533
19395
20180
17579
12708
16940
16060
13215
15571
12967
21443
12291
16815
14880
18200
16576
17720
15851
12523
15072
15599
16128
16988
12971
18211
17158
19867
14891
13062
18077
12127
13683
14295
17809
20148
15626
16283
13446
